Temperatura   , dT           , Intensitat   , dI           , Tensió          , dV
21.6769447327 , 0.0431099609 , 5.6833200455 , 0.0049999999 , 4088.7712402344 , 6.4607768059
21.7252521515 , 0.0540887862 , 5.6914229393 , 0.0049999999 , 4088.5317382813 , 4.4733672142
21.7760677338 , 0.0572465323 , 5.7009129524 , 0.0049999999 , 4089.2915039063 , 5.8348174095
21.7955131531 , 0.0544436239 , 5.7010293007 , 0.0049999999 , 4097.6171875000 , 7.3119215965
21.6681613922 , 0.0482048430 , 5.7054076195 , 0.0049999999 , 4087.5612792969 , 7.8338699341
21.7685375214 , 0.0520761274 , 5.7154531479 , 0.0049999999 , 4097.9741210938 , 6.7134628296
21.5953922272 , 0.0382059291 , 5.7023935318 , 0.0049999999 , 4090.0700683594 , 7.1168351173
21.7076854706 , 0.0439447686 , 5.7118859291 , 0.0049999999 , 4097.1914062500 , 5.8787422180
21.7365436554 , 0.0397829078 , 5.7140793800 , 0.0049999999 , 4095.2158203125 , 5.9182834625
21.7384243011 , 0.0480887331 , 5.7079949379 , 0.0049999999 , 4096.2412109375 , 5.2411093712
21.7283878326 , 0.0511433780 , 5.7149734497 , 0.0049999999 , 4097.7343750000 , 6.9562592506
21.7164688110 , 0.0584225655 , 5.7174682617 , 0.0049999999 , 4096.1586914063 , 6.4181222916
21.6380500793 , 0.0380021632 , 5.7261853218 , 0.0049999999 , 4093.9716796875 , 5.5637903214
21.6775722504 , 0.0452882275 , 5.7074131966 , 0.0049999999 , 4099.8735351563 , 6.8568706512
21.7697925568 , 0.0461172797 , 5.7178688049 , 0.0049999999 , 4102.9921875000 , 5.5542697906
21.6411876678 , 0.0543637015 , 5.7158012390 , 0.0049999999 , 4103.1108398438 , 6.3416786194
21.8143329620 , 0.0440577008 , 5.7013640404 , 0.0049999999 , 4102.3271484375 , 6.5907821655
21.6236228943 , 0.0464861989 , 5.6958184242 , 0.0049999999 , 4102.3828125000 , 6.8490481377
21.6562423706 , 0.0373841971 , 5.6997404099 , 0.0049999999 , 4103.8818359375 , 5.5813632011
21.6951389313 , 0.0331576280 , 5.6938691139 , 0.0049999999 , 4099.1176757813 , 5.7660803795
21.7001590729 , 0.0525569730 , 5.7021379471 , 0.0049999999 , 4099.9140625000 , 6.0575189590
21.6455764771 , 0.0443037376 , 5.7117776871 , 0.0049999999 , 4092.2229003906 , 5.7243256569
21.8086853027 , 0.0441351719 , 5.7286338806 , 0.0049999999 , 4104.3256835938 , 7.8458275795
21.7610092163 , 0.0447848216 , 5.7236580849 , 0.0049999999 , 4101.2983398438 , 7.6362857819
21.7283878326 , 0.0452950858 , 5.7300472260 , 0.0049999999 , 4106.9853515625 , 8.4548463821
21.7101936340 , 0.0506675020 , 5.7355532646 , 0.0049999999 , 4098.6884765625 , 6.6709527969
21.6593799591 , 0.0490605794 , 5.7386765480 , 0.0049999999 , 4109.7807617188 , 6.3680987358
21.6650257111 , 0.0479529165 , 5.7441740036 , 0.0049999999 , 4097.3203125000 , 6.0671386719
21.6085643768 , 0.0627737939 , 5.7386212349 , 0.0049999999 , 4093.9326171875 , 6.0328245163
21.7735557556 , 0.0569091737 , 5.7365541458 , 0.0049999999 , 4105.1010742188 , 5.5319156647
21.7428150177 , 0.0554217175 , 5.7426300049 , 0.0049999999 , 4106.7739257813 , 5.9544954300
21.7058029175 , 0.0505816191 , 5.7364993095 , 0.0049999999 , 4104.7353515625 , 6.2433495522
21.7334079742 , 0.0555168986 , 5.7252421379 , 0.0049999999 , 4100.3671875000 , 5.8363971710
21.6738090515 , 0.0601925589 , 5.7304959297 , 0.0049999999 , 4098.3603515625 , 6.1430687904
21.5803337097 , 0.0376325995 , 5.7261886597 , 0.0049999999 , 4099.9301757813 , 6.2743725777
21.7666568756 , 0.0504155643 , 5.7109570503 , 0.0049999999 , 4109.8256835938 , 6.2533435822
21.6336612701 , 0.0358749814 , 5.7011556625 , 0.0049999999 , 4099.9604492188 , 5.1269741058
21.7070579529 , 0.0312579982 , 5.7145562172 , 0.0049999999 , 4110.7788085938 , 7.2693967819
21.6443233490 , 0.0625010952 , 5.7219777107 , 0.0049999999 , 4101.2539062500 , 5.3738489151
21.6894912720 , 0.0554441251 , 5.7415995598 , 0.0049999999 , 4110.5332031250 , 6.9604673386
21.6656532288 , 0.0399542861 , 5.7168898582 , 0.0049999999 , 4108.5087890625 , 6.7235288620
21.6449527740 , 0.0509852506 , 5.7129669189 , 0.0049999999 , 4111.7592773438 , 6.3424444199
21.7239971161 , 0.0335579738 , 5.7134652138 , 0.0049999999 , 4106.0522460938 , 5.0825247765
21.6982746124 , 0.0493697934 , 5.7147684097 , 0.0049999999 , 4113.5117187500 , 6.2983593941
21.6681613922 , 0.0388348065 , 5.7388958931 , 0.0049999999 , 4110.5722656250 , 6.1970853806
21.6393051147 , 0.0302070063 , 5.7326498032 , 0.0049999999 , 4106.0556640625 , 5.4404597282
21.6945114136 , 0.0616304055 , 5.7179927826 , 0.0049999999 , 4112.2465820313 , 6.2405533791
21.6832180023 , 0.0463992655 , 5.7304425240 , 0.0049999999 , 4110.0092773438 , 6.8944063187
21.6694183350 , 0.0428063124 , 5.7550783157 , 0.0049999999 , 4103.8413085938 , 4.9270448685
21.6098194122 , 0.0496645793 , 5.7508769035 , 0.0049999999 , 4104.6528320313 , 6.9218435287
21.6675338745 , 0.0758611634 , 5.7469739914 , 0.0049999999 , 4114.5937500000 , 7.4003477097
21.6951389313 , 0.0377150401 , 5.7456583977 , 0.0049999999 , 4110.4555664063 , 5.8679804802
21.6863555908 , 0.0624314882 , 5.7427654266 , 0.0049999999 , 4115.6005859375 , 6.4273447990
21.7239971161 , 0.0410129614 , 5.7353997231 , 0.0049999999 , 4103.3178710938 , 5.7216129303
21.6681613922 , 0.0535753183 , 5.7308464050 , 0.0049999999 , 4112.6552734375 , 5.6389017105
21.6361694336 , 0.0471363850 , 5.7272367477 , 0.0049999999 , 4105.6704101563 , 6.1282854080
21.5521049500 , 0.0412846729 , 5.7426691055 , 0.0049999999 , 4108.9594726563 , 5.9170222282
21.5445766449 , 0.0356927179 , 5.7533841133 , 0.0049999999 , 4111.9780273438 , 7.6447715759
21.6669101715 , 0.0389306545 , 5.7361650467 , 0.0049999999 , 4117.1928710938 , 6.2095918655
21.6631431580 , 0.0684402063 , 5.7404484749 , 0.0049999999 , 4118.5175781250 , 7.1178402901
21.5734348297 , 0.0379858091 , 5.7496757507 , 0.0049999999 , 4118.1445312500 , 7.9231085777
21.6825923920 , 0.0482112803 , 5.7472357750 , 0.0049999999 , 4116.0322265625 , 7.0486698151
21.5671596527 , 0.0478232056 , 5.7463827133 , 0.0049999999 , 4107.4692382813 , 8.5113668442
21.7076854706 , 0.0532788597 , 5.7279105186 , 0.0049999999 , 4117.9467773438 , 6.5885753632
21.6204833984 , 0.0341360457 , 5.7451076508 , 0.0049999999 , 4119.4965820313 , 5.4396114349
21.6029205322 , 0.0684764907 , 5.7484965324 , 0.0049999999 , 4110.0854492188 , 4.9413933754
21.6989021301 , 0.0657886341 , 5.7567973137 , 0.0049999999 , 4117.9633789063 , 6.1922307014
21.6173477173 , 0.0283507090 , 5.7394814491 , 0.0049999999 , 4110.4565429688 , 4.9266328812
21.6524791718 , 0.0477191843 , 5.7474627495 , 0.0049999999 , 4119.4970703125 , 6.5296130180
21.4667873383 , 0.0533778630 , 5.7523255348 , 0.0049999999 , 4108.3134765625 , 6.7324962616
21.5847263336 , 0.0417484790 , 5.7502312660 , 0.0049999999 , 4117.4062500000 , 6.4985017776
21.7045478821 , 0.0420671441 , 5.7368683815 , 0.0049999999 , 4117.2714843750 , 8.4054222107
21.5244998932 , 0.0363052562 , 5.7293596268 , 0.0049999999 , 4109.5810546875 , 7.3833041191
21.5345382690 , 0.0478167124 , 5.7239451408 , 0.0049999999 , 4112.1132812500 , 7.3894619942
21.4943904877 , 0.0472416878 , 5.7296948433 , 0.0049999999 , 4112.0927734375 , 7.7484235764
21.5031738281 , 0.0365439951 , 5.7287645340 , 0.0049999999 , 4110.6367187500 , 7.1476106644
21.5169715881 , 0.0496207848 , 5.7245082855 , 0.0049999999 , 4111.9736328125 , 6.5235757828
21.5081920624 , 0.0491048694 , 5.7248291969 , 0.0049999999 , 4111.2011718750 , 5.4769663811
21.5401859283 , 0.0428860448 , 5.7171816826 , 0.0049999999 , 4114.2812500000 , 5.2633991241
21.6455764771 , 0.0419266336 , 5.7186012268 , 0.0049999999 , 4122.8505859375 , 5.6955394745
21.5232467651 , 0.0467127934 , 5.7235422134 , 0.0049999999 , 4113.0698242188 , 5.7847552299
21.6179771423 , 0.0692207962 , 5.7267680168 , 0.0049999999 , 4118.0439453125 , 4.8422417641
21.5627708435 , 0.0318778083 , 5.7343115807 , 0.0049999999 , 4112.5590820313 , 5.6998095512
21.4718036652 , 0.0501561612 , 5.7275466919 , 0.0049999999 , 4119.1835937500 , 6.3623757362
21.5081920624 , 0.0491175205 , 5.7192611694 , 0.0049999999 , 4115.7011718750 , 7.4882440567
21.6167201996 , 0.0535289235 , 5.7143683434 , 0.0049999999 , 4126.9223632813 , 6.8590803146
21.6449527740 , 0.0521595553 , 5.7285237312 , 0.0049999999 , 4124.8881835938 , 6.0109500885
21.5408134460 , 0.0447986871 , 5.7273445129 , 0.0049999999 , 4123.0683593750 , 5.7314825058
21.5721797943 , 0.0613070428 , 5.7466735840 , 0.0049999999 , 4111.8129882813 , 5.4595737457
21.5182285309 , 0.0365609899 , 5.7448997498 , 0.0049999999 , 4116.6538085938 , 6.4763307571
21.6367969513 , 0.0420006439 , 5.7494087219 , 0.0049999999 , 4128.1958007813 , 7.2072863579
21.6367969513 , 0.0457250141 , 5.7432098389 , 0.0049999999 , 4121.2861328125 , 5.0073628426
21.6016635895 , 0.0400862135 , 5.7465448380 , 0.0049999999 , 4126.6372070313 , 6.5636525154
21.6236228943 , 0.0442335792 , 5.7567501068 , 0.0049999999 , 4122.8354492188 , 6.5113782883
21.4580020905 , 0.0593508035 , 5.7571434975 , 0.0049999999 , 4112.3549804688 , 7.5862360001
21.5533580780 , 0.0589359626 , 5.7421131134 , 0.0049999999 , 4120.7353515625 , 5.1354508400
21.4743156433 , 0.0379858091 , 5.7396965027 , 0.0049999999 , 4115.3505859375 , 5.5866780281
21.4937629700 , 0.0608289838 , 5.7405743599 , 0.0049999999 , 4116.3549804688 , 7.1218814850
21.5834693909 , 0.0472482592 , 5.7374567986 , 0.0049999999 , 4122.0639648438 , 6.6420798302
21.5038013458 , 0.0377561897 , 5.7435646057 , 0.0049999999 , 4112.5522460938 , 6.2468891144
21.4492225647 , 0.0395872593 , 5.7458868027 , 0.0049999999 , 4117.9746093750 , 6.7553248405
21.5150928497 , 0.0443457775 , 5.7465119362 , 0.0049999999 , 4125.9047851563 , 8.0073947906
21.5659065247 , 0.0338344760 , 5.7506155968 , 0.0049999999 , 4122.3105468750 , 4.4690766335
21.3588829041 , 0.0549602807 , 5.7375807762 , 0.0049999999 , 4119.3520507813 , 7.6701827049
21.5815906525 , 0.0538586192 , 5.7330532074 , 0.0049999999 , 4128.2495117188 , 6.3626451492
21.5640239716 , 0.0544664375 , 5.7337408066 , 0.0049999999 , 4128.8046875000 , 5.2065238953
21.5401859283 , 0.0456978381 , 5.7410750389 , 0.0049999999 , 4121.5639648438 , 4.8382186890
21.4623966217 , 0.0472942516 , 5.7340002060 , 0.0049999999 , 4116.9458007813 , 5.8571982384
21.5633964539 , 0.0547848232 , 5.7282438278 , 0.0049999999 , 4129.4575195313 , 5.8215141296
21.5947647095 , 0.0539162569 , 5.7213535309 , 0.0049999999 , 4131.0893554688 , 5.9851508141
21.6160907745 , 0.0602338165 , 5.7191815376 , 0.0049999999 , 4130.7934570313 , 5.9308648109
21.4843521118 , 0.0410129614 , 5.7127094269 , 0.0049999999 , 4121.7739257813 , 7.0557851791
21.4429473877 , 0.0613374338 , 5.7164077759 , 0.0049999999 , 4120.0034179688 , 6.8813438416
21.5916290283 , 0.0448333360 , 5.7233996391 , 0.0049999999 , 4132.0458984375 , 6.6167621613
21.4460830688 , 0.0657933578 , 5.7162613869 , 0.0049999999 , 4123.7041015625 , 6.7149324417
21.5596313477 , 0.0708088204 , 5.7222905159 , 0.0049999999 , 4128.3208007813 , 5.0733680725
21.5044250488 , 0.0607267879 , 5.7224669456 , 0.0049999999 , 4130.0161132813 , 5.9536457062
21.3996620178 , 0.0346507579 , 5.7236027718 , 0.0049999999 , 4122.5810546875 , 6.7705254555
21.4736881256 , 0.0522131100 , 5.7197403908 , 0.0049999999 , 4128.7612304688 , 6.6973471642
21.4511013031 , 0.0550167561 , 5.7060079575 , 0.0049999999 , 4122.3173828125 , 6.8388166428
21.5201091766 , 0.0588093549 , 5.7147727013 , 0.0049999999 , 4122.8037109375 , 5.1602706909
21.4084415436 , 0.0478945896 , 5.7215619087 , 0.0049999999 , 4121.2460937500 , 7.2910733223
21.4504737854 , 0.0489655286 , 5.7058157921 , 0.0049999999 , 4125.3349609375 , 7.2737417221
21.4774513245 , 0.0529455505 , 5.6987261772 , 0.0049999999 , 4130.1435546875 , 7.1324768066
21.5012893677 , 0.0448125489 , 5.6993055344 , 0.0049999999 , 4126.7065429688 , 5.7844629288
21.5182285309 , 0.0425151102 , 5.6992163658 , 0.0049999999 , 4127.8554687500 , 5.5528120995
21.4743156433 , 0.0404640622 , 5.7046303749 , 0.0049999999 , 4123.5644531250 , 6.6198339462
21.3751926422 , 0.0450475700 , 5.7151193619 , 0.0049999999 , 4128.2456054688 , 7.9928212166
21.3726844788 , 0.0462584868 , 5.7219958305 , 0.0049999999 , 4125.9428710938 , 6.3187136650
21.4567489624 , 0.0665303320 , 5.7073054314 , 0.0049999999 , 4124.8193359375 , 6.5306210518
21.5213642120 , 0.0326669365 , 5.7043399811 , 0.0049999999 , 4134.8369140625 , 6.7614531517
21.4498462677 , 0.0397594832 , 5.7080211639 , 0.0049999999 , 4125.7524414063 , 8.1508846283
21.4159736633 , 0.0334188640 , 5.7109675407 , 0.0049999999 , 4126.8710937500 , 6.7486224174
21.5276393890 , 0.0516208857 , 5.7098345757 , 0.0049999999 , 4130.0693359375 , 4.3267555237
21.4523582458 , 0.0358490013 , 5.7102799416 , 0.0049999999 , 4126.5361328125 , 7.6887812614
21.5050525665 , 0.0494766198 , 5.7125115395 , 0.0049999999 , 4140.0302734375 , 5.7401666641
21.6292686462 , 0.0506123081 , 5.7112236023 , 0.0049999999 , 4138.1137695313 , 6.4394192696
21.4925098419 , 0.0476866364 , 5.7090878487 , 0.0049999999 , 4138.5014648438 , 6.5759105682
21.4354190826 , 0.0470308475 , 5.7122936249 , 0.0049999999 , 4134.6479492188 , 7.8554687500
21.5056819916 , 0.0373176746 , 5.7135920525 , 0.0049999999 , 4131.0815429688 , 5.3297605515
21.5389308929 , 0.0614285059 , 5.7123179436 , 0.0049999999 , 4137.9565429688 , 5.6876206398
21.4360466003 , 0.0307066683 , 5.7274107933 , 0.0049999999 , 4133.4951171875 , 7.5640931129
21.4228725433 , 0.0374174155 , 5.7166967392 , 0.0049999999 , 4131.6123046875 , 7.9162564278
21.4856071472 , 0.0484426357 , 5.7072982788 , 0.0049999999 , 4138.6416015625 , 6.3467564583
21.5263824463 , 0.0488893576 , 5.6878509521 , 0.0049999999 , 4139.7885742188 , 6.8955831528
21.4429473877 , 0.0620872863 , 5.6961107254 , 0.0049999999 , 4128.7045898438 , 6.7284274101
21.4021701813 , 0.0450406745 , 5.6902360916 , 0.0049999999 , 4129.5566406250 , 6.8379788399
21.5226192474 , 0.0485451072 , 5.6954493523 , 0.0049999999 , 4138.7597656250 , 5.5685114861
21.3852329254 , 0.0527986959 , 5.7121071815 , 0.0049999999 , 4128.4833984375 , 6.2810397148
21.4837226868 , 0.0323708691 , 5.6942543983 , 0.0049999999 , 4141.4702148438 , 6.9610056877
21.4109535217 , 0.0527162850 , 5.7079792023 , 0.0049999999 , 4130.9179687500 , 6.2672400475
21.3670406342 , 0.0315349698 , 5.6948127747 , 0.0049999999 , 4134.4072265625 , 9.7901353836
21.4504737854 , 0.0649763644 , 5.6889457703 , 0.0049999999 , 4142.9760742188 , 6.9346742630
21.4511013031 , 0.0766958371 , 5.6875724792 , 0.0049999999 , 4140.6455078125 , 6.3701963425
21.4787063599 , 0.0500818044 , 5.6968374252 , 0.0049999999 , 4133.9721679688 , 5.8316979408
21.5746898651 , 0.0682675466 , 5.6945528984 , 0.0049999999 , 4141.6503906250 , 7.1835627556
21.3764495850 , 0.0518250354 , 5.7056832314 , 0.0049999999 , 4133.2612304688 , 6.0300307274
21.4623966217 , 0.0584331974 , 5.7168002129 , 0.0049999999 , 4131.8554687500 , 4.4023571014
21.5025444031 , 0.0493005440 , 5.7138624191 , 0.0049999999 , 4144.5097656250 , 7.1514701843
21.4216175079 , 0.0557569303 , 5.7211084366 , 0.0049999999 , 4134.9990234375 , 7.0466036797
21.4172248840 , 0.0530276075 , 5.7140769958 , 0.0049999999 , 4139.1840820313 , 6.6800518036
21.4837226868 , 0.0363309085 , 5.7178831100 , 0.0049999999 , 4144.4453125000 , 7.6951127052
21.4586296082 , 0.0433971696 , 5.7205758095 , 0.0049999999 , 4141.2802734375 , 5.5301990509
21.4322795868 , 0.0637312531 , 5.7153067589 , 0.0049999999 , 4142.6640625000 , 7.4717578888
21.5345382690 , 0.0363906957 , 5.7081232071 , 0.0049999999 , 4144.6284179688 , 6.8586645126
21.4429473877 , 0.0627243072 , 5.7108154297 , 0.0049999999 , 4136.5429687500 , 6.0177788734
21.5125808716 , 0.0488130711 , 5.6977314949 , 0.0049999999 , 4144.3906250000 , 5.5855383873
21.3607654572 , 0.0373925008 , 5.7018284798 , 0.0049999999 , 4136.9624023438 , 7.1531176567
21.5263824463 , 0.0553992949 , 5.6968474388 , 0.0049999999 , 4143.3857421875 , 6.5288114548
21.4743156433 , 0.0741510838 , 5.6945614815 , 0.0049999999 , 4145.9116210938 , 6.1595854759
21.3965225220 , 0.0629467219 , 5.7030053139 , 0.0049999999 , 4140.2719726563 , 5.6894536018
21.4874877930 , 0.0427191556 , 5.7219600677 , 0.0049999999 , 4141.1323242188 , 7.3409552574
21.4027976990 , 0.0512465090 , 5.7381644249 , 0.0049999999 , 4137.6489257813 , 7.0606684685
21.3889961243 , 0.0614942014 , 5.7405381203 , 0.0049999999 , 4135.9526367188 , 4.9064736366
21.3770771027 , 0.0450406745 , 5.7412099838 , 0.0049999999 , 4139.4868164063 , 6.9153704643
21.4592571259 , 0.0461980216 , 5.7228884697 , 0.0049999999 , 4141.0131835938 , 6.1346173286
21.4868602753 , 0.0518909134 , 5.7339940071 , 0.0049999999 , 4138.4233398438 , 5.8010654449
21.6066837311 , 0.0361767113 , 5.7393493652 , 0.0049999999 , 4144.3769531250 , 6.6171021461
21.4837226868 , 0.0578402244 , 5.7383079529 , 0.0049999999 , 4140.2607421875 , 6.5048189163
21.4718036652 , 0.0534708723 , 5.7339520454 , 0.0049999999 , 4144.6137695313 , 7.7631731033
21.3544921875 , 0.0557234995 , 5.7277121544 , 0.0049999999 , 4137.3627929688 , 6.5224590302
21.3965225220 , 0.0462249070 , 5.7286896706 , 0.0049999999 , 4146.6450195313 , 7.7071180344
21.3977794647 , 0.0422733538 , 5.7276153564 , 0.0049999999 , 4135.9594726563 , 4.8320221901
21.4347915649 , 0.0529514179 , 5.7273817062 , 0.0049999999 , 4136.0107421875 , 7.9989123344
21.4893703461 , 0.0589201562 , 5.7227749825 , 0.0049999999 , 4144.5551757813 , 6.1150937080
21.4354190826 , 0.0349896923 , 5.7132568359 , 0.0049999999 , 4145.5048828125 , 6.8201146126
21.5263824463 , 0.0384974554 , 5.7140927315 , 0.0049999999 , 4143.9091796875 , 5.5942120552
21.4304008484 , 0.0563277304 , 5.7055644989 , 0.0049999999 , 4145.6430664063 , 6.9663891792
21.5031738281 , 0.0584385134 , 5.7113208771 , 0.0049999999 , 4151.0312500000 , 7.2716360092
21.3563747406 , 0.0510400385 , 5.7014832497 , 0.0049999999 , 4144.2309570313 , 6.9629859924
21.3896236420 , 0.0347849391 , 5.7110662460 , 0.0049999999 , 4145.2949218750 , 7.4394435883
21.4172248840 , 0.0556119196 , 5.7113881111 , 0.0049999999 , 4138.3442382813 , 6.3016920090
21.3193626404 , 0.0540025905 , 5.7191262245 , 0.0049999999 , 4139.9028320313 , 7.7264499664
21.5270118713 , 0.0418524966 , 5.7116827965 , 0.0049999999 , 4149.4521484375 , 6.5930385590
21.5251312256 , 0.0524149649 , 5.7084021568 , 0.0049999999 , 4149.5952148438 , 6.5490069389
21.3745689392 , 0.0536448397 , 5.7076478004 , 0.0049999999 , 4149.1752929688 , 6.5658020973
21.4774513245 , 0.0606909767 , 5.7200331688 , 0.0049999999 , 4150.0888671875 , 6.5106883049
21.3852329254 , 0.0772204697 , 5.7137193680 , 0.0049999999 , 4143.6196289063 , 6.5292539597
21.3958950043 , 0.0788561404 , 5.7102351189 , 0.0049999999 , 4146.1943359375 , 5.5905532837
21.3475914001 , 0.0724006221 , 5.7066106796 , 0.0049999999 , 4141.7622070313 , 6.7015233040
21.3237533569 , 0.0475888439 , 5.7054247856 , 0.0049999999 , 4146.3159179688 , 7.1492700577
21.3293972015 , 0.0622371733 , 5.7105841637 , 0.0049999999 , 4144.6401367188 , 7.7528185844
21.3162231445 , 0.0455139689 , 5.7028956413 , 0.0049999999 , 4142.3730468750 , 7.5781536102
21.3124599457 , 0.0459350906 , 5.7059884071 , 0.0049999999 , 4148.7646484375 , 7.3790564537
21.4203605652 , 0.0660947710 , 5.7021784782 , 0.0049999999 , 4155.0781250000 , 6.5492782593
21.4699249268 , 0.0569255464 , 5.6963071823 , 0.0049999999 , 4152.6826171875 , 7.7570390701
21.4636497498 , 0.0418450721 , 5.6992039680 , 0.0049999999 , 4155.4501953125 , 7.6745657921
21.2879924774 , 0.0651529804 , 5.6849613190 , 0.0049999999 , 4143.7246093750 , 7.6251935959
21.2798385620 , 0.0400939584 , 5.7071857452 , 0.0049999999 , 4137.9584960938 , 7.1103906631
21.3275165558 , 0.0445971899 , 5.7150993347 , 0.0049999999 , 4155.6699218750 , 6.7087259293
21.3463363647 , 0.0412395149 , 5.7239317894 , 0.0049999999 , 4155.7890625000 , 5.8013339043
21.4209899902 , 0.0531387702 , 5.7236995697 , 0.0049999999 , 4155.7666015625 , 7.0456290245
21.3858604431 , 0.0372843705 , 5.7175078392 , 0.0049999999 , 4155.6943359375 , 7.3843255043
21.3820953369 , 0.0409523360 , 5.7358670235 , 0.0049999999 , 4152.7026367188 , 6.3129663467
21.2936401367 , 0.0698950067 , 5.7294354439 , 0.0049999999 , 4145.5263671875 , 5.9105482101
21.4730606079 , 0.0297511835 , 5.7165651321 , 0.0049999999 , 4149.2202148438 , 5.0112018585
21.4561214447 , 0.0538182408 , 5.7073020935 , 0.0049999999 , 4156.6264648438 , 6.7141494751
21.2716827393 , 0.0667493790 , 5.7070236206 , 0.0049999999 , 4146.5932617188 , 6.1818904877
21.3896236420 , 0.0387066379 , 5.7077498436 , 0.0049999999 , 4145.2177734375 , 7.6788597107
21.3739414215 , 0.0429800861 , 5.7124323845 , 0.0049999999 , 4154.4873046875 , 7.7852973938
21.4448299408 , 0.0444995873 , 5.7153038979 , 0.0049999999 , 4157.8657226563 , 7.4830789566
